RIC,Date,BID,ASK,ACCRUAL,MID_YIELD,CONVEXITY,MOD_DURATION,BPV,ZSPREAD,OIS_SPREAD
DEBU2506=,2026-01-28,100.282,100.311,0.1027,2.4366,28.7544,4.8302,4.85,-10.0842,14.9772
DEBU2506=,2026-01-29,100.4,100.426,0.1233,2.4124,28.684,4.8235,4.849,-10.4142,14.5939
DEBU2506=,2026-01-30,100.37,100.397,0.1301,2.4184,28.6519,4.8205,4.845,-10.703,14.3673
DEBU2506=,2026-02-02,100.239,100.276,0.137,2.4444,28.6075,4.8164,4.835,-9.9403,15.1441
DEBU2506=,2026-02-03,100.16,100.193,0.1438,2.4611,28.5689,4.8129,4.828,-9.7242,15.2307
DEBU2506=,2026-02-04,100.308,100.332,0.1507,2.4314,28.5588,4.8118,4.834,-10.1475,14.734
DEBU2506=,2026-02-05,100.373,100.4,0.1712,2.4174,28.4823,4.8045,4.831,-10.5906,14.7127
DEBU2506=,2026-02-06,100.374,100.404,0.1781,2.4169,28.4543,4.8019,4.829,-10.2373,14.6209
DEBU2506=,2026-02-09,100.439,100.476,0.1849,2.4026,28.4347,4.8,4.831,-9.8024,15.2137
DEBU2506=,2026-02-10,100.564,100.594,0.1918,2.3774,28.4218,4.7986,4.836,-9.799,14.5704
DEBU2506=,2026-02-11,100.547,100.58,0.1986,2.3806,28.3916,4.7958,4.832,-9.6071,14.7632
DEBU2506=,2026-02-12,100.635,100.669,0.2192,2.362,28.3181,4.7888,4.831,-9.6468,14.8137
DEBU2506=,2026-02-13,100.748,100.777,0.226,2.3391,28.3038,4.7873,4.835,-9.5604,14.9683
DEBU2506=,2026-02-16,100.742,100.779,0.2329,2.3394,28.2754,4.7846,4.832,-9.5214,14.8847
DEBU2506=,2026-02-17,100.791,100.818,0.2397,2.3302,28.2527,4.7825,4.832,-10.0015,14.6415
DEBU2506=,2026-02-18,100.751,100.808,0.2466,2.3353,28.2214,4.7795,4.829,-9.5533,14.7263
DEBU2506=,2026-02-19,100.751,100.785,0.2671,2.3374,28.1356,4.7714,4.821,-10.2112,14.3409
DEBU2506=,2026-02-20,100.753,100.79,0.274,2.3365,28.1079,4.7687,4.819,-10.3194,14.2586
DEBU2506=,2026-02-23,100.889,100.919,0.2808,2.3089,28.0964,4.7675,4.824,-10.6315,14.0763
DEBU2506=,2026-02-24,100.891,100.924,0.2877,2.3081,28.0688,4.7649,4.822,-10.4435,14.2596
DEBU2506=,2026-02-25,100.906,100.933,0.2945,2.3055,28.0422,4.7624,4.82,-10.22,14.4637
DEBU2506=,2026-02-26,100.925,100.955,0.3151,2.3009,27.9607,4.7546,4.814,-10.168,14.4595
DEBU2506=,2026-02-27,101.192,101.222,0.3219,2.2454,27.9659,4.7549,4.828,-11.0044,13.3782
DEBU2506=,2026-03-02,100.835,100.868,0.3288,2.3191,27.8936,4.7482,4.804,-10.8469,13.8391
DEBU2506=,2026-03-03,100.428,100.471,0.3356,2.4029,27.8155,4.7411,4.778,-10.7073,13.3632
DEBU2506=,2026-03-04,100.605,100.635,0.3425,2.3672,27.8088,4.7403,4.786,-10.9373,13.1024
DEBU2506=,2026-03-05,99.989,100.002,0.363,2.4982,27.6471,4.7253,4.742,-10.4225,13.4272
DEBU2506=,2026-03-06,99.839,99.864,0.3699,2.5286,27.6013,4.721,4.732,-11.7286,11.4088
DEBU2700=,2025-12-31,99.71,99.77,0.3353,2.4566,25.4519,4.5199,4.523,-9.9091,14.3721
DEBU2700=,2026-01-02,99.609,99.639,0.3419,2.4804,25.4122,4.5161,4.515,-9.8888,14.8504
DEBU2700=,2026-01-05,99.697,99.747,0.3485,2.4619,25.3955,4.5143,4.517,-9.7033,14.9418
DEBU2700=,2026-01-06,99.838,99.868,0.3551,2.4308,25.3855,4.5132,4.523,-9.946,14.1733
DEBU2700=,2026-01-07,99.988,100.053,0.3616,2.3949,25.3781,4.5123,4.53,-9.6333,14.4683
DEBU2700=,2026-01-08,99.9,99.96,0.3814,2.416,25.2866,4.5033,4.517,-9.6405,14.5263
DEBU2700=,2026-01-09,99.874,99.904,0.3879,2.4235,25.2558,4.5002,4.513,-9.7234,14.3071
DEBU2700=,2026-01-12,99.957,100.007,0.3945,2.404,25.2396,4.4985,4.515,-9.4668,14.7729
DEBU2700=,2026-01-13,99.947,99.967,0.4011,2.4087,25.2104,4.4956,4.512,-9.6035,14.651
DEBU2700=,2026-01-14,100.054,100.119,0.4077,2.3802,25.199,4.4943,4.517,-10.3571,13.8501
DEBU2700=,2026-01-15,100.012,100.042,0.4274,2.3929,25.1123,4.4857,4.506,-10.8552,14.1476
DEBU2700=,2026-01-16,99.904,99.969,0.434,2.4137,25.0746,4.482,4.499,-10.969,13.9781
DEBU2700=,2026-01-19,99.999,100.04,0.4405,2.3947,25.0581,4.4802,4.501,-11.8448,13.3377
DEBU2700=,2026-01-20,99.998,100.026,0.4471,2.3964,25.0307,4.4775,4.498,-11.719,13.6364
DEBU2700=,2026-01-21,99.899,99.929,0.4537,2.4182,24.9925,4.4737,4.49,-11.7031,13.7917
DEBU2700=,2026-01-22,99.824,99.866,0.4734,2.4336,24.9048,4.4649,4.479,-11.0603,14.186
DEBU2700=,2026-01-23,99.713,99.756,0.48,2.4583,24.8652,4.461,4.471,-10.6957,14.6627
DEBU2700=,2026-01-26,99.867,99.897,0.4866,2.4253,24.8562,4.46,4.476,-11.2278,14.1661
DEBU2700=,2026-01-27,99.874,99.939,0.4932,2.4198,24.8326,4.4576,4.475,-10.6617,14.3023
DEBU2700=,2026-01-28,100.013,100.036,0.4997,2.3935,24.8201,4.4562,4.48,-11.0013,14.2558
DEBU2700=,2026-01-29,100.113,100.143,0.5195,2.3703,24.7529,4.4493,4.478,-11.1074,14.0081
DEBU2700=,2026-01-30,100.086,100.113,0.526,2.3767,24.7232,4.4463,4.474,-11.4081,13.7841
DEBU2700=,2026-02-02,99.973,99.998,0.5326,2.4021,24.6834,4.4424,4.465,-10.9108,14.5577
DEBU2700=,2026-02-03,99.899,99.932,0.5392,2.4178,24.6488,4.439,4.459,-10.604,14.6
DEBU2700=,2026-02-04,100.035,100.056,0.5458,2.3887,24.6377,4.4377,4.464,-11.0645,14.1893
DEBU2700=,2026-02-05,100.093,100.131,0.5655,2.3737,24.5665,4.4304,4.461,-11.4884,13.9497
DEBU2700=,2026-02-06,100.101,100.128,0.5721,2.3731,24.5405,4.4278,4.458,-11.2163,13.9745
DEBU2700=,2026-02-09,100.168,100.191,0.5786,2.3585,24.5218,4.4258,4.459,-10.8403,14.5119
DEBU2700=,2026-02-10,100.272,100.302,0.5852,2.3344,24.5081,4.4243,4.463,-10.7446,13.9211
DEBU2700=,2026-02-11,100.258,100.282,0.5918,2.3382,24.4798,4.4215,4.46,-10.6473,14.0174
DEBU2700=,2026-02-12,100.343,100.373,0.6115,2.3183,24.4113,4.4144,4.457,-10.7989,13.9699
DEBU2700=,2026-02-13,100.446,100.473,0.6181,2.2955,24.3969,4.4129,4.46,-10.7947,14.0398
DEBU2700=,2026-02-16,100.428,100.471,0.6247,2.2976,24.3696,4.4101,4.458,-10.4562,14.2017
DEBU2700=,2026-02-17,100.479,100.502,0.6312,2.2884,24.3481,4.4079,4.457,-11.1226,13.9234
DEBU2700=,2026-02-18,100.452,100.479,0.6378,2.2939,24.319,4.4049,4.454,-10.9149,13.9613
DEBU2700=,2026-02-19,100.438,100.474,0.6575,2.2959,24.2395,4.3968,4.446,-11.2103,13.5724
DEBU2700=,2026-02-20,100.443,100.465,0.6641,2.2962,24.2131,4.3941,4.443,-11.5325,13.4994
DEBU2700=,2026-02-23,100.567,100.588,0.6707,2.2684,24.2013,4.3928,4.448,-11.7999,13.2029
DEBU2700=,2026-02-24,100.563,100.593,0.6773,2.2682,24.1752,4.3901,4.445,-11.5271,13.5366
DEBU2700=,2026-02-25,100.566,100.595,0.6838,2.2676,24.1494,4.3875,4.443,-11.1116,13.8428
DEBU2700=,2026-02-26,100.582,100.608,0.7036,2.2641,24.0729,4.3796,4.437,-11.0347,13.9141
DEBU2700=,2026-02-27,100.831,100.861,0.7101,2.2074,24.0759,4.3797,4.448,-12.0073,12.6312
DEBU2700=,2026-03-02,100.5,100.527,0.7167,2.2823,24.0114,4.3733,4.427,-11.9225,13.099
DEBU2700=,2026-03-03,100.125,100.165,0.7233,2.3657,23.9429,4.3666,4.405,-11.773,12.6682
DEBU2700=,2026-03-04,100.295,100.319,0.7299,2.3289,23.9356,4.3657,4.411,-12.16,12.3512
DEBU2700=,2026-03-05,99.715,99.749,0.7496,2.4598,23.7913,4.3513,4.372,-11.5855,12.3785
DEBU2700=,2026-03-06,99.587,99.611,0.7562,2.4903,23.75,4.3472,4.363,-13.2872,10.2324
DEBU2701=,2025-12-31,99.1,99.13,0.8836,2.6402,46.1023,6.174,6.174,-8.1095,17.6694
DEBU2701=,2026-01-02,98.877,98.897,0.8904,2.6772,46.0266,6.1684,6.155,-6.9289,17.8269
DEBU2701=,2026-01-05,98.995,99.045,0.8973,2.6556,46.0145,6.1674,6.162,-6.5735,17.9777
DEBU2701=,2026-01-06,99.184,99.204,0.9041,2.6266,46.0104,6.1671,6.174,-6.7948,17.3487
DEBU2701=,2026-01-07,99.411,99.461,0.911,2.5891,46.0155,6.1674,6.189,-6.2326,17.8807
DEBU2701=,2026-01-08,99.276,99.296,0.9315,2.6119,45.8842,6.1576,6.171,-6.1481,17.8752
DEBU2701=,2026-01-09,99.255,99.305,0.9384,2.6144,45.846,6.1547,6.168,-6.2099,17.5193
DEBU2701=,2026-01-12,99.395,99.415,0.9452,2.5924,45.8344,6.1538,6.176,-5.5368,18.3743
DEBU2701=,2026-01-13,99.344,99.364,0.9521,2.6002,45.7904,6.1505,6.17,-5.7452,18.0457
DEBU2701=,2026-01-14,99.539,99.549,0.9589,2.5719,45.7854,6.1501,6.181,-6.7658,17.1681
DEBU2701=,2026-01-15,99.48,99.58,0.9795,2.574,45.677,6.1419,6.173,-7.1326,17.2138
DEBU2701=,2026-01-16,99.408,99.418,0.9863,2.5947,45.6193,6.1376,6.161,-7.3325,17.2957
DEBU2701=,2026-01-19,99.453,99.473,0.9932,2.5844,45.595,6.1357,6.164,-8.1783,16.5073
DEBU2701=,2026-01-20,99.398,99.418,1,2.5933,45.55,6.1324,6.157,-7.9654,16.6435
DEBU2701=,2026-01-21,99.271,99.29,1.0068,2.6141,45.4924,6.128,6.146,-8.1046,16.7362
DEBU2701=,2026-01-22,99.206,99.226,1.0274,2.6247,45.3752,6.1192,6.134,-7.8289,17.1552
DEBU2701=,2026-01-23,99.072,99.09,1.0342,2.6468,45.3164,6.1148,6.122,-7.5468,17.5264
DEBU2701=,2026-01-26,99.276,99.296,1.0411,2.6134,45.3167,6.1147,6.135,-7.9411,17.0086
DEBU2701=,2026-01-27,99.291,99.306,1.0479,2.6114,45.2836,6.1122,6.133,-7.689,17.2238
DEBU2701=,2026-01-28,99.44,99.447,1.0548,2.5878,45.2735,6.1114,6.142,-7.7598,17.2095
DEBU2701=,2026-01-29,99.557,99.569,1.0753,2.5684,45.1884,6.1049,6.144,-7.515,17.1119
DEBU2701=,2026-01-30,99.491,99.505,1.0822,2.579,45.1419,6.1014,6.137,-7.32,17.41
DEBU2701=,2026-02-02,99.348,99.364,1.089,2.6022,45.0821,6.0969,6.124,-6.6946,18.0604
DEBU2701=,2026-02-03,99.231,99.246,1.0959,2.6215,45.0266,6.0927,6.113,-6.4934,18.1939
DEBU2701=,2026-02-04,99.427,99.428,1.1027,2.5906,45.0241,6.0925,6.125,-7.0913,17.5176
DEBU2701=,2026-02-05,99.526,99.538,1.1233,2.5737,44.9367,6.0858,6.126,-7.4769,17.396
DEBU2701=,2026-02-06,99.521,99.526,1.1301,2.5751,44.9001,6.0831,6.123,-7.2245,17.3749
DEBU2701=,2026-02-09,99.586,99.597,1.137,2.564,44.8767,6.0813,6.126,-6.6454,17.9885
DEBU2701=,2026-02-10,99.766,99.776,1.1438,2.5347,44.8726,6.0809,6.137,-6.6283,17.5547
